datetimeobject,COUNTYGEOID,positiveIRM,period,deathIRM
2020-11-21,53001,120.1020867737577,3 days,0.0
2020-11-22,53001,115.09783315818449,3 days,0.0
2020-11-23,53001,115.09783315818449,3 days,0.0
2020-11-24,53001,60.05104338687885,3 days,0.0
2020-11-25,53001,60.05104338687885,3 days,0.0
2020-11-26,53001,40.0340289245859,3 days,0.0
2020-11-27,53001,40.0340289245859,3 days,0.0
2020-11-28,53001,30.025521693439426,3 days,0.0
2020-11-29,53001,25.021268077866193,3 days,0.0
2020-11-30,53001,25.021268077866193,3 days,0.0
2020-12-01,53001,10.008507231146474,3 days,0.0
2020-12-02,53001,10.008507231146474,3 days,0.0
2020-12-03,53001,50.042536155732385,3 days,0.0
2020-12-04,53001,50.042536155732385,3 days,0.0
2020-12-05,53001,50.042536155732385,3 days,0.0
2020-12-06,53001,50.042536155732385,3 days,0.0
2020-12-07,53001,65.0552970024521,3 days,0.0
2020-12-08,53001,110.09357954261122,3 days,0.0
2020-12-09,53001,85.07231146474504,3 days,0.0
2020-12-10,53001,85.07231146474504,3 days,0.0
2020-12-11,53001,85.07231146474504,3 days,0.0
2020-12-12,53001,50.042536155732385,3 days,0.0
2020-12-13,53001,15.012760846719713,3 days,0.0
2020-12-14,53001,15.012760846719713,3 days,0.0
2020-12-15,53001,15.012760846719713,3 days,0.0
2020-12-16,53001,10.008507231146474,3 days,0.0
2020-12-17,53001,10.008507231146474,3 days,0.0
2020-12-18,53001,65.0552970024521,3 days,0.0
2020-12-19,53001,65.0552970024521,3 days,0.0
2020-12-20,53001,5.004253615573237,3 days,0.0
2020-12-21,53001,5.004253615573237,3 days,0.0
2020-12-22,53001,0.0,3 days,0.0
2020-12-23,53001,70.05955061802533,3 days,0.0
2020-12-24,53001,25.021268077866193,3 days,0.0
2020-12-25,53001,25.021268077866193,3 days,0.0
2020-12-26,53001,20.01701446229295,3 days,0.0
2020-12-27,53001,0.0,3 days,0.0
2020-12-28,53001,0.0,3 days,0.0
2020-12-29,53001,0.0,3 days,0.0
2020-12-30,53001,30.025521693439426,3 days,0.0
2020-12-31,53001,55.04678977130561,3 days,0.0
2021-01-01,53001,55.04678977130561,3 days,0.0
2021-01-02,53001,0.0,3 days,0.0
2021-01-03,53001,0.0,3 days,0.0
2021-01-04,53001,0.0,3 days,0.0
2021-01-05,53001,20.01701446229295,3 days,0.0
2021-01-06,53001,20.01701446229295,3 days,0.0
2021-01-07,53001,45.03828254015914,3 days,0.0
2021-01-08,53001,45.03828254015914,3 days,0.0
2021-01-09,53001,45.03828254015914,3 days,0.0
2021-01-10,53001,30.025521693439426,3 days,0.0
2021-01-11,53001,25.021268077866193,3 days,0.0
2021-01-12,53001,0.0,3 days,0.0
2021-01-13,53001,0.0,3 days,0.0
2021-01-14,53001,0.0,3 days,0.0
2021-01-15,53001,30.025521693439426,3 days,0.0
2021-01-16,53001,30.025521693439426,3 days,0.0
2021-01-17,53001,30.025521693439426,3 days,0.0
2021-01-18,53001,0.0,3 days,0.0
2021-01-19,53001,10.008507231146474,3 days,0.0
2021-01-20,53001,5.004253615573237,3 days,0.0
2021-01-21,53001,10.008507231146474,3 days,5.004253615573237
2020-01-24,53003,0.0,3 days,0.0
2020-01-25,53003,0.0,3 days,0.0
2020-01-26,53003,0.0,3 days,0.0
2020-01-27,53003,0.0,3 days,0.0
2020-01-28,53003,0.0,3 days,0.0
2020-01-29,53003,0.0,3 days,0.0
2020-01-30,53003,0.0,3 days,0.0
2020-01-31,53003,0.0,3 days,0.0
2020-02-01,53003,0.0,3 days,0.0
2020-02-02,53003,0.0,3 days,0.0
2020-02-03,53003,0.0,3 days,0.0
2020-02-04,53003,0.0,3 days,0.0
2020-02-05,53003,0.0,3 days,0.0
2020-02-06,53003,0.0,3 days,0.0
2020-02-07,53003,0.0,3 days,0.0
2020-02-08,53003,0.0,3 days,0.0
2020-02-09,53003,0.0,3 days,0.0
2020-02-10,53003,0.0,3 days,0.0
2020-02-11,53003,0.0,3 days,0.0
2020-02-12,53003,0.0,3 days,0.0
2020-02-13,53003,0.0,3 days,0.0
2020-02-14,53003,0.0,3 days,0.0
2020-02-15,53003,0.0,3 days,0.0
2020-02-16,53003,0.0,3 days,0.0
2020-02-17,53003,0.0,3 days,0.0
2020-02-18,53003,0.0,3 days,0.0
2020-02-19,53003,0.0,3 days,0.0
2020-02-20,53003,0.0,3 days,0.0
2020-02-21,53003,0.0,3 days,0.0
2020-02-22,53003,0.0,3 days,0.0
2020-02-23,53003,0.0,3 days,0.0
2020-02-24,53003,0.0,3 days,0.0
2020-02-25,53003,0.0,3 days,0.0
2020-02-26,53003,0.0,3 days,0.0
2020-02-27,53003,0.0,3 days,0.0
2020-02-28,53003,0.0,3 days,0.0
2020-02-29,53003,0.0,3 days,0.0
2020-03-01,53003,0.0,3 days,0.0
2020-03-02,53003,0.0,3 days,0.0
2020-03-03,53003,0.0,3 days,0.0
2020-03-04,53003,0.0,3 days,0.0
2020-03-05,53003,0.0,3 days,0.0
2020-03-06,53003,0.0,3 days,0.0
2020-03-07,53003,0.0,3 days,0.0
2020-03-08,53003,0.0,3 days,0.0
2020-03-09,53003,0.0,3 days,0.0
2020-03-10,53003,0.0,3 days,0.0
2020-03-11,53003,0.0,3 days,0.0
