datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2020-03-29,44003,0.0,3 days,0.0,200.00000000000009,16.43415382367979
2020-03-30,44003,0.0,3 days,0.0,200.00000000000009,16.43415382367979
2020-03-31,44003,0.0,3 days,0.0,14.814814814814838,18.868843279039762
2020-04-01,44003,0.0,3 days,0.0,44.44444444444442,23.738222189759693
2020-04-02,44003,0.0,3 days,0.0,90.32258064516132,35.91166946655955
2020-04-03,44003,0.0,3 days,0.0,51.282051282051356,35.91166946655955
2020-04-04,44003,0.0,3 days,0.0,0.0,35.91166946655955
2020-04-05,44003,0.0,3 days,0.0,38.98305084745761,49.91113383487937
2020-04-06,44003,0.0,3 days,0.0,55.932203389830455,55.99785747327928
2020-04-07,44003,0.0,3 days,0.0,28.048780487804844,63.91059820319918
2020-04-08,44003,0.0,3 days,0.0,48.91304347826088,83.38811384607894
2020-04-09,44003,0.0,3 days,0.0,30.476190476190492,83.38811384607894
2020-04-10,44003,0.0,3 days,0.0,10.218978102189796,91.90952693983884
2020-04-11,44003,0.0,3 days,0.0,23.357664233576642,102.86562948895869
2020-04-12,44003,0.0,3 days,0.0,11.920529801324488,102.86562948895869
2020-04-13,44003,0.0,3 days,0.0,0.0,102.86562948895869
2020-04-14,44003,0.0,3 days,0.0,0.0,102.86562948895869
2020-04-15,44003,0.0,3 days,0.0,44.378698224852066,148.5160567769581
2020-04-16,44003,0.0,3 days,0.0,47.33727810650883,151.55941859615803
2020-04-17,44003,0.0,3 days,0.0,22.540983606557397,181.9930367881577
2020-04-18,44003,0.0,3 days,0.0,20.080321285140606,181.9930367881577
2020-04-19,44003,0.0,3 days,0.0,5.685618729096994,192.34046697343757
2020-04-20,44003,0.0,3 days,0.0,22.40802675585283,222.77408516543716
2020-04-21,44003,0.0,3 days,0.0,22.151898734177205,234.94753244223702
2020-04-22,44003,0.0,3 days,0.0,12.56830601092896,250.7730139020768
2020-04-23,44003,0.0,3 days,0.0,11.917098445595842,262.94646117887663
2020-04-24,44003,0.0,3 days,0.0,13.106796116504833,283.6413215494363
2020-04-25,44003,0.0,3 days,4.869378910719938,14.814814814814817,301.90149246463614
