datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2020-03-04,33005,0.0,13 days,0.0,0.0,0.0
2020-03-05,33005,0.0,13 days,0.0,0.0,0.0
2020-03-06,33005,0.0,13 days,0.0,0.0,0.0
2020-03-07,33005,0.0,13 days,0.0,0.0,0.0
2020-03-08,33005,0.0,13 days,0.0,0.0,0.0
2020-03-09,33005,0.0,13 days,0.0,0.0,0.0
2020-03-10,33005,0.0,13 days,0.0,0.0,0.0
2020-03-11,33005,0.0,13 days,0.0,0.0,0.0
2020-03-12,33005,0.0,13 days,0.0,0.0,0.0
2020-03-13,33005,0.0,13 days,0.0,0.0,0.0
2020-03-14,33005,0.0,13 days,0.0,0.0,0.0
2020-03-15,33005,0.0,13 days,0.0,0.0,0.0
2020-03-16,33005,0.0,13 days,0.0,0.0,0.0
2020-03-17,33005,0.0,13 days,0.0,0.0,0.0
2020-03-18,33005,0.0,13 days,0.0,0.0,0.0
2020-03-19,33005,0.0,13 days,0.0,0.0,0.0
2020-03-20,33005,0.0,13 days,0.0,0.0,1.3143195110731418
2020-03-21,33005,0.0,13 days,0.0,0.0,1.3143195110731418
2020-03-22,33005,0.0,13 days,0.0,0.0,1.3143195110731418
2020-03-23,33005,0.0,13 days,0.0,0.0,1.3143195110731418
2020-03-24,33005,0.0,13 days,0.0,0.0,1.3143195110731418
2020-03-25,33005,0.0,13 days,0.0,0.0,1.3143195110731418
2020-03-26,33005,0.0,13 days,0.0,0.0,1.3143195110731418
2020-03-27,33005,0.0,13 days,0.0,0.0,2.628639022146284
2020-03-28,33005,0.0,13 days,0.0,0.0,2.628639022146284
2020-03-29,33005,0.0,13 days,0.0,0.0,2.628639022146284
2020-03-30,33005,0.0,13 days,0.0,0.0,3.9429585332194264
2020-03-31,33005,0.0,13 days,0.0,0.0,5.257278044292566
2020-04-01,33005,0.0,13 days,0.0,299.99999999999994,5.257278044292566
2020-04-02,33005,0.0,13 days,0.0,700.0000000000001,10.514556088585136
2020-04-03,33005,0.0,13 days,0.0,700.0000000000001,10.514556088585136
2020-04-04,33005,0.0,13 days,0.0,799.9999999999998,11.828875599658275
2020-04-05,33005,0.0,13 days,0.0,900.0000000000002,13.14319511073142
2020-04-06,33005,0.0,13 days,0.0,1200.0000000000002,17.086153643950848
2020-04-07,33005,0.0,13 days,0.0,1200.0000000000002,17.086153643950848
2020-04-08,33005,0.0,13 days,0.0,550.0,17.086153643950848
2020-04-09,33005,0.0,13 days,0.0,599.9999999999999,18.400473155023985
