datetimeobject,epochmilli,STUSPS,positiveRate,deathRate
2020-02-01,1580515200000,WA,0.0,0.0
2020-02-01,1580515200000,WV,0.0,0.0
2020-02-01,1580515200000,WI,0.0,0.0
2020-02-01,1580515200000,WY,0.0,0.0
2020-02-01,1580515200000,PR,0.0,0.0
2020-02-02,1580601600000,AL,0.0,0.0
2020-02-02,1580601600000,AK,0.0,0.0
2020-02-02,1580601600000,AZ,0.013738684990775159,0.0
2020-02-02,1580601600000,AR,0.0,0.0
2020-02-02,1580601600000,CA,0.0075925872356004875,0.0
2020-02-02,1580601600000,CO,0.0,0.0
2020-02-02,1580601600000,CT,0.0,0.0
2020-02-02,1580601600000,DE,0.0,0.0
2020-02-02,1580601600000,DC,0.0,0.0
2020-02-02,1580601600000,FL,0.0,0.0
2020-02-02,1580601600000,GA,0.0,0.0
2020-02-02,1580601600000,HI,0.0,0.0
2020-02-02,1580601600000,ID,0.0,0.0
2020-02-02,1580601600000,IL,0.01578305122839093,0.0
2020-02-02,1580601600000,IN,0.0,0.0
2020-02-02,1580601600000,IA,0.0,0.0
2020-02-02,1580601600000,KS,0.0,0.0
2020-02-02,1580601600000,KY,0.0,0.0
2020-02-02,1580601600000,LA,0.0,0.0
2020-02-02,1580601600000,ME,0.0,0.0
2020-02-02,1580601600000,MD,0.0,0.0
2020-02-02,1580601600000,MA,0.014508517442792551,0.0
2020-02-02,1580601600000,MI,0.0,0.0
2020-02-02,1580601600000,MN,0.0,0.0
2020-02-02,1580601600000,MS,0.0,0.0
2020-02-02,1580601600000,MO,0.0,0.0
2020-02-02,1580601600000,MT,0.0,0.0
2020-02-02,1580601600000,NE,0.0,0.0
2020-02-02,1580601600000,NV,0.0,0.0
2020-02-02,1580601600000,NH,0.0,0.0
2020-02-02,1580601600000,NJ,0.0,0.0
2020-02-02,1580601600000,NM,0.0,0.0
2020-02-02,1580601600000,NY,0.0,0.0
2020-02-02,1580601600000,NC,0.0,0.0
2020-02-02,1580601600000,ND,0.0,0.0
2020-02-02,1580601600000,OH,0.0,0.0
2020-02-02,1580601600000,OK,0.0,0.0
2020-02-02,1580601600000,OR,0.0,0.0
2020-02-02,1580601600000,PA,0.0,0.0
2020-02-02,1580601600000,RI,0.0,0.0
2020-02-02,1580601600000,SC,0.0,0.0
2020-02-02,1580601600000,SD,0.0,0.0
2020-02-02,1580601600000,TN,0.0,0.0
2020-02-02,1580601600000,TX,0.0,0.0
2020-02-02,1580601600000,UT,0.0,0.0
2020-02-02,1580601600000,VT,0.0,0.0
2020-02-02,1580601600000,VA,0.0,0.0
2020-02-02,1580601600000,WA,0.0,0.0
2020-02-02,1580601600000,WV,0.0,0.0
2020-02-02,1580601600000,WI,0.0,0.0
2020-02-02,1580601600000,WY,0.0,0.0
2020-02-02,1580601600000,PR,0.0,0.0
2020-02-03,1580688000000,AL,0.0,0.0
2020-02-03,1580688000000,AK,0.0,0.0
2020-02-03,1580688000000,AZ,0.013738684990775159,0.0
2020-02-03,1580688000000,AR,0.0,0.0
2020-02-03,1580688000000,CA,0.015185174471200975,0.0
2020-02-03,1580688000000,CO,0.0,0.0
2020-02-03,1580688000000,CT,0.0,0.0
2020-02-03,1580688000000,DE,0.0,0.0
2020-02-03,1580688000000,DC,0.0,0.0
2020-02-03,1580688000000,FL,0.0,0.0
2020-02-03,1580688000000,GA,0.0,0.0
2020-02-03,1580688000000,HI,0.0,0.0
2020-02-03,1580688000000,ID,0.0,0.0
2020-02-03,1580688000000,IL,0.01578305122839093,0.0
2020-02-03,1580688000000,IN,0.0,0.0
2020-02-03,1580688000000,IA,0.0,0.0
2020-02-03,1580688000000,KS,0.0,0.0
2020-02-03,1580688000000,KY,0.0,0.0
2020-02-03,1580688000000,LA,0.0,0.0
2020-02-03,1580688000000,ME,0.0,0.0
2020-02-03,1580688000000,MD,0.0,0.0
2020-02-03,1580688000000,MA,0.014508517442792551,0.0
2020-02-03,1580688000000,MI,0.0,0.0
2020-02-03,1580688000000,MN,0.0,0.0
2020-02-03,1580688000000,MS,0.0,0.0
2020-02-03,1580688000000,MO,0.0,0.0
2020-02-03,1580688000000,MT,0.0,0.0
2020-02-03,1580688000000,NE,0.0,0.0
2020-02-03,1580688000000,NV,0.0,0.0
2020-02-03,1580688000000,NH,0.0,0.0
2020-02-03,1580688000000,NJ,0.0,0.0
2020-02-03,1580688000000,NM,0.0,0.0
2020-02-03,1580688000000,NY,0.0,0.0
2020-02-03,1580688000000,NC,0.0,0.0
2020-02-03,1580688000000,ND,0.0,0.0
2020-02-03,1580688000000,OH,0.0,0.0
2020-02-03,1580688000000,OK,0.0,0.0
2020-02-03,1580688000000,OR,0.0,0.0
2020-02-03,1580688000000,PA,0.0,0.0
2020-02-03,1580688000000,RI,0.0,0.0
2020-02-03,1580688000000,SC,0.0,0.0
2020-02-03,1580688000000,SD,0.0,0.0
2020-02-03,1580688000000,TN,0.0,0.0
2020-02-03,1580688000000,TX,0.0,0.0
2020-02-03,1580688000000,UT,0.0,0.0
2020-02-03,1580688000000,VT,0.0,0.0
2020-02-03,1580688000000,VA,0.0,0.0
2020-02-03,1580688000000,WA,0.0,0.0
2020-02-03,1580688000000,WV,0.0,0.0
2020-02-03,1580688000000,WI,0.0,0.0
2020-02-03,1580688000000,WY,0.0,0.0
2020-02-03,1580688000000,PR,0.0,0.0
2020-02-04,1580774400000,AL,0.0,0.0
2020-02-04,1580774400000,AK,0.0,0.0
2020-02-04,1580774400000,AZ,0.013738684990775159,0.0
2020-02-04,1580774400000,AR,0.0,0.0
2020-02-04,1580774400000,CA,0.015185174471200975,0.0
2020-02-04,1580774400000,CO,0.0,0.0
2020-02-04,1580774400000,CT,0.0,0.0
2020-02-04,1580774400000,DE,0.0,0.0
2020-02-04,1580774400000,DC,0.0,0.0
2020-02-04,1580774400000,FL,0.0,0.0
2020-02-04,1580774400000,GA,0.0,0.0
2020-02-04,1580774400000,HI,0.0,0.0
2020-02-04,1580774400000,ID,0.0,0.0
2020-02-04,1580774400000,IL,0.01578305122839093,0.0
2020-02-04,1580774400000,IN,0.0,0.0
2020-02-04,1580774400000,IA,0.0,0.0
2020-02-04,1580774400000,KS,0.0,0.0
2020-02-04,1580774400000,KY,0.0,0.0
2020-02-04,1580774400000,LA,0.0,0.0
2020-02-04,1580774400000,ME,0.0,0.0
2020-02-04,1580774400000,MD,0.0,0.0
2020-02-04,1580774400000,MA,0.014508517442792551,0.0
2020-02-04,1580774400000,MI,0.0,0.0
2020-02-04,1580774400000,MN,0.0,0.0
2020-02-04,1580774400000,MS,0.0,0.0
2020-02-04,1580774400000,MO,0.0,0.0
2020-02-04,1580774400000,MT,0.0,0.0
2020-02-04,1580774400000,NE,0.0,0.0
2020-02-04,1580774400000,NV,0.0,0.0
2020-02-04,1580774400000,NH,0.0,0.0
2020-02-04,1580774400000,NJ,0.0,0.0
2020-02-04,1580774400000,NM,0.0,0.0
2020-02-04,1580774400000,NY,0.0,0.0
2020-02-04,1580774400000,NC,0.0,0.0
2020-02-04,1580774400000,ND,0.0,0.0
2020-02-04,1580774400000,OH,0.0,0.0
2020-02-04,1580774400000,OK,0.0,0.0
2020-02-04,1580774400000,OR,0.0,0.0
2020-02-04,1580774400000,PA,0.0,0.0
2020-02-04,1580774400000,RI,0.0,0.0
2020-02-04,1580774400000,SC,0.0,0.0
2020-02-04,1580774400000,SD,0.0,0.0
2020-02-04,1580774400000,TN,0.0,0.0
2020-02-04,1580774400000,TX,0.0,0.0
2020-02-04,1580774400000,UT,0.0,0.0
2020-02-04,1580774400000,VT,0.0,0.0
2020-02-04,1580774400000,VA,0.0,0.0
2020-02-04,1580774400000,WA,0.0,0.0
2020-02-04,1580774400000,WV,0.0,0.0
2020-02-04,1580774400000,WI,0.0,0.0
2020-02-04,1580774400000,WY,0.0,0.0
2020-02-04,1580774400000,PR,0.0,0.0
2020-02-05,1580860800000,AL,0.0,0.0
2020-02-05,1580860800000,AK,0.0,0.0
2020-02-05,1580860800000,AZ,0.013738684990775159,0.0
2020-02-05,1580860800000,AR,0.0,0.0
2020-02-05,1580860800000,CA,0.015185174471200975,0.0
2020-02-05,1580860800000,CO,0.0,0.0
2020-02-05,1580860800000,CT,0.0,0.0
2020-02-05,1580860800000,DE,0.0,0.0
2020-02-05,1580860800000,DC,0.0,0.0
2020-02-05,1580860800000,FL,0.0,0.0
2020-02-05,1580860800000,GA,0.0,0.0
2020-02-05,1580860800000,HI,0.0,0.0
2020-02-05,1580860800000,ID,0.0,0.0
2020-02-05,1580860800000,IL,0.01578305122839093,0.0
2020-02-05,1580860800000,IN,0.0,0.0
2020-02-05,1580860800000,IA,0.0,0.0
2020-02-05,1580860800000,KS,0.0,0.0
2020-02-05,1580860800000,KY,0.0,0.0
2020-02-05,1580860800000,LA,0.0,0.0
2020-02-05,1580860800000,ME,0.0,0.0
2020-02-05,1580860800000,MD,0.0,0.0
2020-02-05,1580860800000,MA,0.014508517442792551,0.0
2020-02-05,1580860800000,MI,0.0,0.0
2020-02-05,1580860800000,MN,0.0,0.0
2020-02-05,1580860800000,MS,0.0,0.0
2020-02-05,1580860800000,MO,0.0,0.0
2020-02-05,1580860800000,MT,0.0,0.0
2020-02-05,1580860800000,NE,0.0,0.0
2020-02-05,1580860800000,NV,0.0,0.0
2020-02-05,1580860800000,NH,0.0,0.0
2020-02-05,1580860800000,NJ,0.0,0.0
2020-02-05,1580860800000,NM,0.0,0.0
2020-02-05,1580860800000,NY,0.0,0.0
2020-02-05,1580860800000,NC,0.0,0.0
2020-02-05,1580860800000,ND,0.0,0.0
2020-02-05,1580860800000,OH,0.0,0.0
2020-02-05,1580860800000,OK,0.0,0.0
2020-02-05,1580860800000,OR,0.0,0.0
2020-02-05,1580860800000,PA,0.0,0.0
2020-02-05,1580860800000,RI,0.0,0.0
2020-02-05,1580860800000,SC,0.0,0.0
2020-02-05,1580860800000,SD,0.0,0.0
2020-02-05,1580860800000,TN,0.0,0.0
2020-02-05,1580860800000,TX,0.0,0.0
2020-02-05,1580860800000,UT,0.0,0.0
2020-02-05,1580860800000,VT,0.0,0.0
2020-02-05,1580860800000,VA,0.0,0.0
2020-02-05,1580860800000,WA,0.0,0.0
2020-02-05,1580860800000,WV,0.0,0.0
2020-02-05,1580860800000,WI,0.0,0.0
2020-02-05,1580860800000,WY,0.0,0.0
2020-02-05,1580860800000,PR,0.0,0.0
2020-02-06,1580947200000,AL,0.0,0.0
2020-02-06,1580947200000,AK,0.0,0.0
2020-02-06,1580947200000,AZ,0.013738684990775159,0.0
2020-02-06,1580947200000,AR,0.0,0.0
2020-02-06,1580947200000,CA,0.015185174471200975,0.0
2020-02-06,1580947200000,CO,0.0,0.0
2020-02-06,1580947200000,CT,0.0,0.0
2020-02-06,1580947200000,DE,0.0,0.0
2020-02-06,1580947200000,DC,0.0,0.0
2020-02-06,1580947200000,FL,0.0,0.0
2020-02-06,1580947200000,GA,0.0,0.0
2020-02-06,1580947200000,HI,0.0,0.0
2020-02-06,1580947200000,ID,0.0,0.0
2020-02-06,1580947200000,IL,0.01578305122839093,0.0
2020-02-06,1580947200000,IN,0.0,0.0
2020-02-06,1580947200000,IA,0.0,0.0
2020-02-06,1580947200000,KS,0.0,0.0
2020-02-06,1580947200000,KY,0.0,0.0
2020-02-06,1580947200000,LA,0.0,0.0
2020-02-06,1580947200000,ME,0.0,0.0
2020-02-06,1580947200000,MD,0.0,0.0
2020-02-06,1580947200000,MA,0.014508517442792551,0.0
2020-02-06,1580947200000,MI,0.0,0.0
2020-02-06,1580947200000,MN,0.0,0.0
2020-02-06,1580947200000,MS,0.0,0.0
2020-02-06,1580947200000,MO,0.0,0.0
2020-02-06,1580947200000,MT,0.0,0.0
2020-02-06,1580947200000,NE,0.0,0.0
2020-02-06,1580947200000,NV,0.0,0.0
2020-02-06,1580947200000,NH,0.0,0.0
2020-02-06,1580947200000,NJ,0.0,0.0
2020-02-06,1580947200000,NM,0.0,0.0
2020-02-06,1580947200000,NY,0.0,0.0
2020-02-06,1580947200000,NC,0.0,0.0
2020-02-06,1580947200000,ND,0.0,0.0
2020-02-06,1580947200000,OH,0.0,0.0
2020-02-06,1580947200000,OK,0.0,0.0
2020-02-06,1580947200000,OR,0.0,0.0
2020-02-06,1580947200000,PA,0.0,0.0
2020-02-06,1580947200000,RI,0.0,0.0
2020-02-06,1580947200000,SC,0.0,0.0
2020-02-06,1580947200000,SD,0.0,0.0
2020-02-06,1580947200000,TN,0.0,0.0
2020-02-06,1580947200000,TX,0.0,0.0
2020-02-06,1580947200000,UT,0.0,0.0
2020-02-06,1580947200000,VT,0.0,0.0
2020-02-06,1580947200000,VA,0.0,0.0
2020-02-06,1580947200000,WA,0.0,0.0
2020-02-06,1580947200000,WV,0.0,0.0
2020-02-06,1580947200000,WI,0.0,0.0
2020-02-06,1580947200000,WY,0.0,0.0
2020-02-06,1580947200000,PR,0.0,0.0
2020-02-07,1581033600000,AL,0.0,0.0
2020-02-07,1581033600000,AK,0.0,0.0
2020-02-07,1581033600000,AZ,0.013738684990775159,0.0
2020-02-07,1581033600000,AR,0.0,0.0
2020-02-07,1581033600000,CA,0.015185174471200975,0.0
2020-02-07,1581033600000,CO,0.0,0.0
2020-02-07,1581033600000,CT,0.0,0.0
2020-02-07,1581033600000,DE,0.0,0.0
2020-02-07,1581033600000,DC,0.0,0.0
2020-02-07,1581033600000,FL,0.0,0.0
2020-02-07,1581033600000,GA,0.0,0.0
2020-02-07,1581033600000,HI,0.0,0.0
2020-02-07,1581033600000,ID,0.0,0.0
2020-02-07,1581033600000,IL,0.01578305122839093,0.0
2020-02-07,1581033600000,IN,0.0,0.0
2020-02-07,1581033600000,IA,0.0,0.0
2020-02-07,1581033600000,KS,0.0,0.0
2020-02-07,1581033600000,KY,0.0,0.0
2020-02-07,1581033600000,LA,0.0,0.0
2020-02-07,1581033600000,ME,0.0,0.0
2020-02-07,1581033600000,MD,0.0,0.0
2020-02-07,1581033600000,MA,0.014508517442792551,0.0
2020-02-07,1581033600000,MI,0.0,0.0
2020-02-07,1581033600000,MN,0.0,0.0
2020-02-07,1581033600000,MS,0.0,0.0
2020-02-07,1581033600000,MO,0.0,0.0
2020-02-07,1581033600000,MT,0.0,0.0
2020-02-07,1581033600000,NE,0.0,0.0
2020-02-07,1581033600000,NV,0.0,0.0
2020-02-07,1581033600000,NH,0.0,0.0
2020-02-07,1581033600000,NJ,0.0,0.0
2020-02-07,1581033600000,NM,0.0,0.0
2020-02-07,1581033600000,NY,0.0,0.0
2020-02-07,1581033600000,NC,0.0,0.0
2020-02-07,1581033600000,ND,0.0,0.0
2020-02-07,1581033600000,OH,0.0,0.0
2020-02-07,1581033600000,OK,0.0,0.0
2020-02-07,1581033600000,OR,0.0,0.0
2020-02-07,1581033600000,PA,0.0,0.0
2020-02-07,1581033600000,RI,0.0,0.0
2020-02-07,1581033600000,SC,0.0,0.0
2020-02-07,1581033600000,SD,0.0,0.0
2020-02-07,1581033600000,TN,0.0,0.0
2020-02-07,1581033600000,TX,0.0,0.0
2020-02-07,1581033600000,UT,0.0,0.0
2020-02-07,1581033600000,VT,0.0,0.0
2020-02-07,1581033600000,VA,0.0,0.0
2020-02-07,1581033600000,WA,0.0,0.0
2020-02-07,1581033600000,WV,0.0,0.0
2020-02-07,1581033600000,WI,0.0,0.0
2020-02-07,1581033600000,WY,0.0,0.0
2020-02-07,1581033600000,PR,0.0,0.0
2020-02-08,1581120000000,AL,0.0,0.0
2020-02-08,1581120000000,AK,0.0,0.0
2020-02-08,1581120000000,AZ,0.013738684990775159,0.0
2020-02-08,1581120000000,AR,0.0,0.0
2020-02-08,1581120000000,CA,0.015185174471200975,0.0
2020-02-08,1581120000000,CO,0.0,0.0
2020-02-08,1581120000000,CT,0.0,0.0
2020-02-08,1581120000000,DE,0.0,0.0
2020-02-08,1581120000000,DC,0.0,0.0
2020-02-08,1581120000000,FL,0.0,0.0
2020-02-08,1581120000000,GA,0.0,0.0
2020-02-08,1581120000000,HI,0.0,0.0
2020-02-08,1581120000000,ID,0.0,0.0
2020-02-08,1581120000000,IL,0.01578305122839093,0.0
2020-02-08,1581120000000,IN,0.0,0.0
2020-02-08,1581120000000,IA,0.0,0.0
2020-02-08,1581120000000,KS,0.0,0.0
2020-02-08,1581120000000,KY,0.0,0.0
2020-02-08,1581120000000,LA,0.0,0.0
2020-02-08,1581120000000,ME,0.0,0.0
2020-02-08,1581120000000,MD,0.0,0.0
2020-02-08,1581120000000,MA,0.014508517442792551,0.0
2020-02-08,1581120000000,MI,0.0,0.0
2020-02-08,1581120000000,MN,0.0,0.0
2020-02-08,1581120000000,MS,0.0,0.0
2020-02-08,1581120000000,MO,0.0,0.0
2020-02-08,1581120000000,MT,0.0,0.0
2020-02-08,1581120000000,NE,0.0,0.0
2020-02-08,1581120000000,NV,0.0,0.0
2020-02-08,1581120000000,NH,0.0,0.0
2020-02-08,1581120000000,NJ,0.0,0.0
2020-02-08,1581120000000,NM,0.0,0.0
2020-02-08,1581120000000,NY,0.0,0.0
2020-02-08,1581120000000,NC,0.0,0.0
2020-02-08,1581120000000,ND,0.0,0.0
2020-02-08,1581120000000,OH,0.0,0.0
2020-02-08,1581120000000,OK,0.0,0.0
2020-02-08,1581120000000,OR,0.0,0.0
2020-02-08,1581120000000,PA,0.0,0.0
2020-02-08,1581120000000,RI,0.0,0.0
2020-02-08,1581120000000,SC,0.0,0.0
2020-02-08,1581120000000,SD,0.0,0.0
2020-02-08,1581120000000,TN,0.0,0.0
2020-02-08,1581120000000,TX,0.0,0.0
2020-02-08,1581120000000,UT,0.0,0.0
2020-02-08,1581120000000,VT,0.0,0.0
2020-02-08,1581120000000,VA,0.0,0.0
2020-02-08,1581120000000,WA,0.0,0.0
2020-02-08,1581120000000,WV,0.0,0.0
2020-02-08,1581120000000,WI,0.0,0.0
2020-02-08,1581120000000,WY,0.0,0.0
2020-02-08,1581120000000,PR,0.0,0.0
2020-02-09,1581206400000,AL,0.0,0.0
2020-02-09,1581206400000,AK,0.0,0.0
2020-02-09,1581206400000,AZ,0.013738684990775159,0.0
2020-02-09,1581206400000,AR,0.0,0.0
2020-02-09,1581206400000,CA,0.015185174471200975,0.0
2020-02-09,1581206400000,CO,0.0,0.0
2020-02-09,1581206400000,CT,0.0,0.0
2020-02-09,1581206400000,DE,0.0,0.0
2020-02-09,1581206400000,DC,0.0,0.0
2020-02-09,1581206400000,FL,0.0,0.0
2020-02-09,1581206400000,GA,0.0,0.0
2020-02-09,1581206400000,HI,0.0,0.0
2020-02-09,1581206400000,ID,0.0,0.0
2020-02-09,1581206400000,IL,0.01578305122839093,0.0
2020-02-09,1581206400000,IN,0.0,0.0
2020-02-09,1581206400000,IA,0.0,0.0
2020-02-09,1581206400000,KS,0.0,0.0
2020-02-09,1581206400000,KY,0.0,0.0
2020-02-09,1581206400000,LA,0.0,0.0
2020-02-09,1581206400000,ME,0.0,0.0
2020-02-09,1581206400000,MD,0.0,0.0
2020-02-09,1581206400000,MA,0.014508517442792551,0.0
2020-02-09,1581206400000,MI,0.0,0.0
2020-02-09,1581206400000,MN,0.0,0.0
2020-02-09,1581206400000,MS,0.0,0.0
2020-02-09,1581206400000,MO,0.0,0.0
2020-02-09,1581206400000,MT,0.0,0.0
2020-02-09,1581206400000,NE,0.0,0.0
2020-02-09,1581206400000,NV,0.0,0.0
2020-02-09,1581206400000,NH,0.0,0.0
2020-02-09,1581206400000,NJ,0.0,0.0
2020-02-09,1581206400000,NM,0.0,0.0
2020-02-09,1581206400000,NY,0.0,0.0
2020-02-09,1581206400000,NC,0.0,0.0
2020-02-09,1581206400000,ND,0.0,0.0
2020-02-09,1581206400000,OH,0.0,0.0
2020-02-09,1581206400000,OK,0.0,0.0
2020-02-09,1581206400000,OR,0.0,0.0
2020-02-09,1581206400000,PA,0.0,0.0
2020-02-09,1581206400000,RI,0.0,0.0
2020-02-09,1581206400000,SC,0.0,0.0
2020-02-09,1581206400000,SD,0.0,0.0
2020-02-09,1581206400000,TN,0.0,0.0
2020-02-09,1581206400000,TX,0.0,0.0
2020-02-09,1581206400000,UT,0.0,0.0
2020-02-09,1581206400000,VT,0.0,0.0
2020-02-09,1581206400000,VA,0.0,0.0
2020-02-09,1581206400000,WA,0.0,0.0
2020-02-09,1581206400000,WV,0.0,0.0
2020-02-09,1581206400000,WI,0.0,0.0
2020-02-09,1581206400000,WY,0.0,0.0
2020-02-09,1581206400000,PR,0.0,0.0
2020-02-10,1581292800000,AL,0.0,0.0
2020-02-10,1581292800000,AK,0.0,0.0
2020-02-10,1581292800000,AZ,0.013738684990775159,0.0
2020-02-10,1581292800000,AR,0.0,0.0
2020-02-10,1581292800000,CA,0.015185174471200975,0.0
2020-02-10,1581292800000,CO,0.0,0.0
2020-02-10,1581292800000,CT,0.0,0.0
2020-02-10,1581292800000,DE,0.0,0.0
2020-02-10,1581292800000,DC,0.0,0.0
2020-02-10,1581292800000,FL,0.0,0.0
2020-02-10,1581292800000,GA,0.0,0.0
2020-02-10,1581292800000,HI,0.0,0.0
2020-02-10,1581292800000,ID,0.0,0.0
2020-02-10,1581292800000,IL,0.01578305122839093,0.0
2020-02-10,1581292800000,IN,0.0,0.0
2020-02-10,1581292800000,IA,0.0,0.0
2020-02-10,1581292800000,KS,0.0,0.0
2020-02-10,1581292800000,KY,0.0,0.0
2020-02-10,1581292800000,LA,0.0,0.0
2020-02-10,1581292800000,ME,0.0,0.0
2020-02-10,1581292800000,MD,0.0,0.0
2020-02-10,1581292800000,MA,0.014508517442792551,0.0
2020-02-10,1581292800000,MI,0.0,0.0
2020-02-10,1581292800000,MN,0.0,0.0
2020-02-10,1581292800000,MS,0.0,0.0
2020-02-10,1581292800000,MO,0.0,0.0
2020-02-10,1581292800000,MT,0.0,0.0
2020-02-10,1581292800000,NE,0.0,0.0
2020-02-10,1581292800000,NV,0.0,0.0
2020-02-10,1581292800000,NH,0.0,0.0
2020-02-10,1581292800000,NJ,0.0,0.0
2020-02-10,1581292800000,NM,0.0,0.0
2020-02-10,1581292800000,NY,0.0,0.0
2020-02-10,1581292800000,NC,0.0,0.0
2020-02-10,1581292800000,ND,0.0,0.0
2020-02-10,1581292800000,OH,0.0,0.0
2020-02-10,1581292800000,OK,0.0,0.0
2020-02-10,1581292800000,OR,0.0,0.0
2020-02-10,1581292800000,PA,0.0,0.0
2020-02-10,1581292800000,RI,0.0,0.0
2020-02-10,1581292800000,SC,0.0,0.0
2020-02-10,1581292800000,SD,0.0,0.0
2020-02-10,1581292800000,TN,0.0,0.0
2020-02-10,1581292800000,TX,0.0,0.0
2020-02-10,1581292800000,UT,0.0,0.0
2020-02-10,1581292800000,VT,0.0,0.0
2020-02-10,1581292800000,VA,0.0,0.0
2020-02-10,1581292800000,WA,0.0,0.0
2020-02-10,1581292800000,WV,0.0,0.0
2020-02-10,1581292800000,WI,0.0,0.0
2020-02-10,1581292800000,WY,0.0,0.0
2020-02-10,1581292800000,PR,0.0,0.0
2020-02-11,1581379200000,AL,0.0,0.0
2020-02-11,1581379200000,AK,0.0,0.0
2020-02-11,1581379200000,AZ,0.013738684990775159,0.0
2020-02-11,1581379200000,AR,0.0,0.0
2020-02-11,1581379200000,CA,0.017716036883067804,0.0
2020-02-11,1581379200000,CO,0.0,0.0
2020-02-11,1581379200000,CT,0.0,0.0
2020-02-11,1581379200000,DE,0.0,0.0
2020-02-11,1581379200000,DC,0.0,0.0
2020-02-11,1581379200000,FL,0.0,0.0
2020-02-11,1581379200000,GA,0.0,0.0
2020-02-11,1581379200000,HI,0.0,0.0
2020-02-11,1581379200000,ID,0.0,0.0
2020-02-11,1581379200000,IL,0.01578305122839093,0.0
2020-02-11,1581379200000,IN,0.0,0.0
2020-02-11,1581379200000,IA,0.0,0.0
2020-02-11,1581379200000,KS,0.0,0.0
2020-02-11,1581379200000,KY,0.0,0.0
2020-02-11,1581379200000,LA,0.0,0.0
2020-02-11,1581379200000,ME,0.0,0.0
2020-02-11,1581379200000,MD,0.0,0.0
2020-02-11,1581379200000,MA,0.014508517442792551,0.0
2020-02-11,1581379200000,MI,0.0,0.0
2020-02-11,1581379200000,MN,0.0,0.0
2020-02-11,1581379200000,MS,0.0,0.0
2020-02-11,1581379200000,MO,0.0,0.0
2020-02-11,1581379200000,MT,0.0,0.0
2020-02-11,1581379200000,NE,0.0,0.0
2020-02-11,1581379200000,NV,0.0,0.0
2020-02-11,1581379200000,NH,0.0,0.0
2020-02-11,1581379200000,NJ,0.0,0.0
2020-02-11,1581379200000,NM,0.0,0.0
2020-02-11,1581379200000,NY,0.0,0.0
2020-02-11,1581379200000,NC,0.0,0.0
2020-02-11,1581379200000,ND,0.0,0.0
2020-02-11,1581379200000,OH,0.0,0.0
2020-02-11,1581379200000,OK,0.0,0.0
2020-02-11,1581379200000,OR,0.0,0.0
2020-02-11,1581379200000,PA,0.0,0.0
2020-02-11,1581379200000,RI,0.0,0.0
2020-02-11,1581379200000,SC,0.0,0.0
2020-02-11,1581379200000,SD,0.0,0.0
2020-02-11,1581379200000,TN,0.0,0.0
2020-02-11,1581379200000,TX,0.0,0.0
2020-02-11,1581379200000,UT,0.0,0.0
2020-02-11,1581379200000,VT,0.0,0.0
2020-02-11,1581379200000,VA,0.0,0.0
2020-02-11,1581379200000,WA,0.0,0.0
2020-02-11,1581379200000,WV,0.0,0.0
2020-02-11,1581379200000,WI,0.0,0.0
2020-02-11,1581379200000,WY,0.0,0.0
2020-02-11,1581379200000,PR,0.0,0.0
2020-02-12,1581465600000,AL,0.0,0.0
2020-02-12,1581465600000,AK,0.0,0.0
2020-02-12,1581465600000,AZ,0.013738684990775159,0.0
2020-02-12,1581465600000,AR,0.0,0.0
2020-02-12,1581465600000,CA,0.017716036883067804,0.0
2020-02-12,1581465600000,CO,0.0,0.0
2020-02-12,1581465600000,CT,0.0,0.0
2020-02-12,1581465600000,DE,0.0,0.0
2020-02-12,1581465600000,DC,0.0,0.0
2020-02-12,1581465600000,FL,0.0,0.0
2020-02-12,1581465600000,GA,0.0,0.0
2020-02-12,1581465600000,HI,0.0,0.0
2020-02-12,1581465600000,ID,0.0,0.0
2020-02-12,1581465600000,IL,0.01578305122839093,0.0
2020-02-12,1581465600000,IN,0.0,0.0
2020-02-12,1581465600000,IA,0.0,0.0
2020-02-12,1581465600000,KS,0.0,0.0
2020-02-12,1581465600000,KY,0.0,0.0
2020-02-12,1581465600000,LA,0.0,0.0
2020-02-12,1581465600000,ME,0.0,0.0
2020-02-12,1581465600000,MD,0.0,0.0
2020-02-12,1581465600000,MA,0.014508517442792551,0.0
2020-02-12,1581465600000,MI,0.0,0.0
2020-02-12,1581465600000,MN,0.0,0.0
2020-02-12,1581465600000,MS,0.0,0.0
2020-02-12,1581465600000,MO,0.0,0.0
2020-02-12,1581465600000,MT,0.0,0.0
2020-02-12,1581465600000,NE,0.0,0.0
2020-02-12,1581465600000,NV,0.0,0.0
2020-02-12,1581465600000,NH,0.0,0.0
2020-02-12,1581465600000,NJ,0.0,0.0
2020-02-12,1581465600000,NM,0.0,0.0
2020-02-12,1581465600000,NY,0.0,0.0
2020-02-12,1581465600000,NC,0.0,0.0
2020-02-12,1581465600000,ND,0.0,0.0
2020-02-12,1581465600000,OH,0.0,0.0
2020-02-12,1581465600000,OK,0.0,0.0
2020-02-12,1581465600000,OR,0.0,0.0
2020-02-12,1581465600000,PA,0.0,0.0
2020-02-12,1581465600000,RI,0.0,0.0
2020-02-12,1581465600000,SC,0.0,0.0
2020-02-12,1581465600000,SD,0.0,0.0
2020-02-12,1581465600000,TN,0.0,0.0
2020-02-12,1581465600000,TX,0.0,0.0
2020-02-12,1581465600000,UT,0.0,0.0
2020-02-12,1581465600000,VT,0.0,0.0
