STUSPS,COUNTYGEOID,Population,riskType,risk
GA,13113,106567,Total Kidney (hazard quotient),0.006221918670881
GA,13115,96317,Total Kidney (hazard quotient),0.006378972739608
GA,13117,175511,Total Kidney (hazard quotient),0.007677118275697
GA,13119,22084,Total Kidney (hazard quotient),0.005084740660955
GA,13121,920581,Total Kidney (hazard quotient),0.013223448469327
GA,13123,28292,Total Kidney (hazard quotient),0.002934047415528
GA,13125,3082,Total Kidney (hazard quotient),0.002745774935968
GA,13127,79626,Total Kidney (hazard quotient),0.002575303785291
GA,13129,55186,Total Kidney (hazard quotient),0.005165686582817
GA,13131,25011,Total Kidney (hazard quotient),0.002031446309261
GA,13133,15994,Total Kidney (hazard quotient),0.005441005787746
GA,13135,805321,Total Kidney (hazard quotient),0.011547551084989
GA,13137,43041,Total Kidney (hazard quotient),0.003035958144173
GA,13139,179684,Total Kidney (hazard quotient),0.007105636378536
GA,13141,9429,Total Kidney (hazard quotient),0.003459078953444
GA,13143,28780,Total Kidney (hazard quotient),0.003698638542288
GA,13145,32024,Total Kidney (hazard quotient),0.003267162559692
GA,13147,25213,Total Kidney (hazard quotient),0.004692990973465
GA,13149,11834,Total Kidney (hazard quotient),0.002954040906467
GA,13151,203922,Total Kidney (hazard quotient),0.008392107849245
GA,13153,139900,Total Kidney (hazard quotient),0.004651226360986
GA,13155,9538,Total Kidney (hazard quotient),0.002239428381305
GA,13157,60485,Total Kidney (hazard quotient),0.009768482023787
GA,13159,13900,Total Kidney (hazard quotient),0.005836747385883
GA,13161,15068,Total Kidney (hazard quotient),0.002167605057544
GA,13163,16930,Total Kidney (hazard quotient),0.003219811469882
GA,13165,8340,Total Kidney (hazard quotient),0.002629552793084
GA,13167,9980,Total Kidney (hazard quotient),0.0026858722606720002
GA,13169,28669,Total Kidney (hazard quotient),0.004008714333134
GA,13171,18317,Total Kidney (hazard quotient),0.004202781520653
GA,13173,10078,Total Kidney (hazard quotient),0.001870481617176
GA,13175,48434,Total Kidney (hazard quotient),0.004605309567786
GA,13177,28298,Total Kidney (hazard quotient),0.003059837952808
GA,13179,63453,Total Kidney (hazard quotient),0.002339189739563
GA,13181,7996,Total Kidney (hazard quotient),0.00313367501837
GA,13183,14464,Total Kidney (hazard quotient),0.001916054477339
GA,13185,109233,Total Kidney (hazard quotient),0.003724472912734
GA,13187,29966,Total Kidney (hazard quotient),0.003182110476649
GA,13189,21875,Total Kidney (hazard quotient),0.003789757876342
GA,13191,14333,Total Kidney (hazard quotient),0.001870964855337
GA,13193,14740,Total Kidney (hazard quotient),0.002549150851013
GA,13195,28120,Total Kidney (hazard quotient),0.005465897336202
GA,13197,8742,Total Kidney (hazard quotient),0.002428955549565
GA,13199,21992,Total Kidney (hazard quotient),0.002853688287098
GA,13201,6125,Total Kidney (hazard quotient),0.001765306400057
GA,13205,23498,Total Kidney (hazard quotient),0.00191143328699
GA,13207,26424,Total Kidney (hazard quotient),0.003883387371499
GA,13209,9123,Total Kidney (hazard quotient),0.002257615958193
GA,13211,17868,Total Kidney (hazard quotient),0.038158021807019
GA,13213,39628,Total Kidney (hazard quotient),0.00388257948047
GA,13215,189885,Total Kidney (hazard quotient),0.006423678690337
GA,13217,99958,Total Kidney (hazard quotient),0.008289145671282
GA,13219,32808,Total Kidney (hazard quotient),0.007244983872633
GA,13221,14899,Total Kidney (hazard quotient),0.004945763023379
GA,13223,142324,Total Kidney (hazard quotient),0.005632473539656
GA,13225,27695,Total Kidney (hazard quotient),0.004393441774865
GA,13227,29431,Total Kidney (hazard quotient),0.003439670870337
GA,13229,18758,Total Kidney (hazard quotient),0.002222697675021
GA,13231,17869,Total Kidney (hazard quotient),0.003361429814366
GA,13233,41475,Total Kidney (hazard quotient),0.004518974100321
GA,13235,12010,Total Kidney (hazard quotient),0.002712304954709
GA,13237,21218,Total Kidney (hazard quotient),0.005372788062261
GA,13239,2513,Total Kidney (hazard quotient),0.003533119029994
GA,13241,16273,Total Kidney (hazard quotient),0.002244624484672
GA,13243,7719,Total Kidney (hazard quotient),0.002405319366113
GA,13245,200549,Total Kidney (hazard quotient),0.006947746715304
GA,13247,85215,Total Kidney (hazard quotient),0.010738098666662
GA,13249,5010,Total Kidney (hazard quotient),0.002469075470973
GA,13251,14593,Total Kidney (hazard quotient),0.002773498816824
GA,13253,8729,Total Kidney (hazard quotient),0.001709400396803
GA,13255,64073,Total Kidney (hazard quotient),0.006627468546742
GA,13257,26175,Total Kidney (hazard quotient),0.004484814940617
GA,13259,6058,Total Kidney (hazard quotient),0.002770023353876
GA,13261,32819,Total Kidney (hazard quotient),0.003771209664419
GA,13263,6865,Total Kidney (hazard quotient),0.002542829483656
GA,13265,1717,Total Kidney (hazard quotient),0.003481655406591
GA,13267,25520,Total Kidney (hazard quotient),0.001922036953887
GA,13269,8906,Total Kidney (hazard quotient),0.002808560387356
GA,13271,16500,Total Kidney (hazard quotient),0.003596545081255
GA,13273,9315,Total Kidney (hazard quotient),0.002784630916385
GA,13275,44720,Total Kidney (hazard quotient),0.002911426185686
GA,13277,40118,Total Kidney (hazard quotient),0.003729082538034
GA,13279,27223,Total Kidney (hazard quotient),0.003225830550864
GA,13281,10471,Total Kidney (hazard quotient),0.002174994209515
GA,13283,6885,Total Kidney (hazard quotient),0.002497321353556
GA,13285,66978,Total Kidney (hazard quotient),0.004392053068925
GA,13287,8930,Total Kidney (hazard quotient),0.001923849905146
GA,13289,9023,Total Kidney (hazard quotient),0.003122630045858
GA,13291,21356,Total Kidney (hazard quotient),0.002450039629757
GA,13293,27153,Total Kidney (hazard quotient),0.003093986414916
GA,13295,68756,Total Kidney (hazard quotient),0.006931129546127
GA,13297,83768,Total Kidney (hazard quotient),0.00672261798263
GA,13299,36312,Total Kidney (hazard quotient),0.002932490532485
GA,13301,5834,Total Kidney (hazard quotient),0.00334673729006
GA,13303,21187,Total Kidney (hazard quotient),0.003806659927889
GA,13305,30099,Total Kidney (hazard quotient),0.002425049539365
GA,13307,2799,Total Kidney (hazard quotient),0.002390273696343
GA,13309,7421,Total Kidney (hazard quotient),0.002598382419834
GA,13311,27144,Total Kidney (hazard quotient),0.002884238720388
GA,13313,102599,Total Kidney (hazard quotient),0.007057088668181
GA,13315,9255,Total Kidney (hazard quotient),0.00197961131463
GA,13317,10593,Total Kidney (hazard quotient),0.002998744052364
GA,13319,9563,Total Kidney (hazard quotient),0.00316079559844
GA,13321,21679,Total Kidney (hazard quotient),0.001968638241328
HI,15001,185078,Total Kidney (hazard quotient),8.9549597386e-05
HI,15003,953207,Total Kidney (hazard quotient),0.005184395625506
HI,15005,90,Total Kidney (hazard quotient),9.495723852e-06
HI,15007,67091,Total Kidney (hazard quotient),0.000147279305985
HI,15009,154834,Total Kidney (hazard quotient),0.000336381044235
ID,16001,392365,Total Kidney (hazard quotient),0.015496500124596
ID,16003,3976,Total Kidney (hazard quotient),0.000419483741129
ID,16005,82839,Total Kidney (hazard quotient),0.010128106217263
ID,16007,5986,Total Kidney (hazard quotient),0.00993229049333
ID,16009,9285,Total Kidney (hazard quotient),0.000729799254043
ID,16011,45607,Total Kidney (hazard quotient),0.009108414973679
ID,16013,21376,Total Kidney (hazard quotient),0.000629143435112
ID,16015,7028,Total Kidney (hazard quotient),0.000602816226393
ID,16017,40877,Total Kidney (hazard quotient),0.001678912058178
ID,16019,104234,Total Kidney (hazard quotient),0.012534868296444
ID,16021,10972,Total Kidney (hazard quotient),0.000658334789763
ID,16023,2891,Total Kidney (hazard quotient),0.00064352766291
ID,16025,1117,Total Kidney (hazard quotient),0.000895643732162
ID,16027,188922,Total Kidney (hazard quotient),0.00781253347346
ID,16029,6963,Total Kidney (hazard quotient),0.15830793223422
ID,16031,22952,Total Kidney (hazard quotient),0.002693968139249
ID,16033,982,Total Kidney (hazard quotient),0.002091312702269
ID,16035,8761,Total Kidney (hazard quotient),0.000662318357664
ID,16037,4368,Total Kidney (hazard quotient),0.000227302551067
ID,16039,27038,Total Kidney (hazard quotient),0.001223619574804
ID,16041,12786,Total Kidney (hazard quotient),0.004071549603977
ID,16043,13242,Total Kidney (hazard quotient),0.003863965085852
ID,16045,16719,Total Kidney (hazard quotient),0.002523742919285
ID,16047,15464,Total Kidney (hazard quotient),0.001605815490051
ID,16049,16267,Total Kidney (hazard quotient),0.000594756714327
ID,16051,26140,Total Kidney (hazard quotient),0.006277307130717
ID,16053,22374,Total Kidney (hazard quotient),0.003469288276386
ID,16055,138494,Total Kidney (hazard quotient),0.004398268061504
ID,16057,37244,Total Kidney (hazard quotient),0.001269008148144
ID,16059,7936,Total Kidney (hazard quotient),0.000303605157394
ID,16061,3820,Total Kidney (hazard quotient),0.000601014897404
ID,16063,5208,Total Kidney (hazard quotient),0.001132336301417
ID,16065,37536,Total Kidney (hazard quotient),0.007054870156675
ID,16067,20069,Total Kidney (hazard quotient),0.003047768945841
ID,16069,39265,Total Kidney (hazard quotient),0.004593944866868
ID,16071,4286,Total Kidney (hazard quotient),0.002926805002595
ID,16073,11526,Total Kidney (hazard quotient),0.001066334006762
ID,16075,22623,Total Kidney (hazard quotient),0.003090309536966
ID,16077,7817,Total Kidney (hazard quotient),0.004219547953283
ID,16079,12765,Total Kidney (hazard quotient),0.000657438943148
ID,16081,10170,Total Kidney (hazard quotient),0.002964587650153
ID,16083,77230,Total Kidney (hazard quotient),0.00255441488206
ID,16085,9862,Total Kidney (hazard quotient),0.000377212787642
ID,16087,10198,Total Kidney (hazard quotient),0.001385759705267
IL,17001,67103,Total Kidney (hazard quotient),0.005803540062961
IL,17003,8238,Total Kidney (hazard quotient),0.003042750760488
IL,17005,17768,Total Kidney (hazard quotient),0.003950769119197
IL,17007,54165,Total Kidney (hazard quotient),0.012973396466062
IL,17009,6937,Total Kidney (hazard quotient),0.00281644738018
IL,17011,34978,Total Kidney (hazard quotient),0.005185330784679
IL,17013,5089,Total Kidney (hazard quotient),0.005591221342115
IL,17015,15387,Total Kidney (hazard quotient),0.004076278611324
IL,17017,13642,Total Kidney (hazard quotient),0.003563363138529
IL,17019,201081,Total Kidney (hazard quotient),0.005912367153589
IL,17021,34800,Total Kidney (hazard quotient),0.004237954259753
IL,17023,16335,Total Kidney (hazard quotient),0.004134283817788
IL,17025,13815,Total Kidney (hazard quotient),0.004156843450969
IL,17027,37762,Total Kidney (hazard quotient),0.004554242517515
IL,17029,53873,Total Kidney (hazard quotient),0.003875551221476
IL,17031,5194651,Total Kidney (hazard quotient),0.043302189215893
IL,17033,19817,Total Kidney (hazard quotient),0.004547172489278
IL,17035,11048,Total Kidney (hazard quotient),0.003295177898519
IL,17037,105160,Total Kidney (hazard quotient),0.010304199018326
IL,17039,16561,Total Kidney (hazard quotient),0.0037429424615
IL,17041,19980,Total Kidney (hazard quotient),0.003911155240518
IL,17043,916924,Total Kidney (hazard quotient),0.031146401931109
IL,17045,18576,Total Kidney (hazard quotient),0.004027291397314
IL,17047,6721,Total Kidney (hazard quotient),0.003850959022906
IL,17049,34242,Total Kidney (hazard quotient),0.005504608926228
IL,17051,22140,Total Kidney (hazard quotient),0.003730869527218
IL,17053,14081,Total Kidney (hazard quotient),0.004328061168216
IL,17055,39561,Total Kidney (hazard quotient),0.004098585081899
IL,17057,37069,Total Kidney (hazard quotient),0.003236774997919
IL,17059,5589,Total Kidney (hazard quotient),0.003342811551313
IL,17061,13886,Total Kidney (hazard quotient),0.003874892917124
IL,17063,50063,Total Kidney (hazard quotient),0.011130796529823
IL,17065,8457,Total Kidney (hazard quotient),0.003592767399456
IL,17067,19104,Total Kidney (hazard quotient),0.002607765290618
IL,17069,4320,Total Kidney (hazard quotient),0.003042935976353
IL,17071,7331,Total Kidney (hazard quotient),0.002573390894713
IL,17073,50486,Total Kidney (hazard quotient),0.010144427607043
IL,17075,29718,Total Kidney (hazard quotient),0.00496910770515
IL,17077,60218,Total Kidney (hazard quotient),0.00453724068008
IL,17079,9698,Total Kidney (hazard quotient),0.003672458812802
IL,17081,38827,Total Kidney (hazard quotient),0.004103187830496
IL,17083,22985,Total Kidney (hazard quotient),0.006349091614335
IL,17085,22678,Total Kidney (hazard quotient),0.004127418576386
IL,17087,12582,Total Kidney (hazard quotient),0.002905127004008
IL,17089,515267,Total Kidney (hazard quotient),0.02393552172161
IL,17091,113440,Total Kidney (hazard quotient),0.008838691292994
IL,17093,114736,Total Kidney (hazard quotient),0.021365246099238
IL,17095,52919,Total Kidney (hazard quotient),0.004517176131741
IL,17097,703451,Total Kidney (hazard quotient),0.019027693237096
IL,17099,113924,Total Kidney (hazard quotient),0.006349589545924
IL,17101,16833,Total Kidney (hazard quotient),0.004436025123825
IL,17103,36031,Total Kidney (hazard quotient),0.006094061334132
IL,17105,38950,Total Kidney (hazard quotient),0.005000069771641
IL,17107,30305,Total Kidney (hazard quotient),0.004074014130979
IL,17109,32612,Total Kidney (hazard quotient),0.00422874896669
IL,17111,308760,Total Kidney (hazard quotient),0.017295707502265
IL,17113,169564,Total Kidney (hazard quotient),0.006365923797533
IL,17115,110768,Total Kidney (hazard quotient),0.007099966797245
IL,17117,47765,Total Kidney (hazard quotient),0.004307211719172
IL,17119,269279,Total Kidney (hazard quotient),0.009112839401273
IL,17121,39437,Total Kidney (hazard quotient),0.004287199903517
IL,17123,12640,Total Kidney (hazard quotient),0.003868114518294
IL,17125,14666,Total Kidney (hazard quotient),0.003298142141786
IL,17127,15429,Total Kidney (hazard quotient),0.002892494616625
IL,17129,12705,Total Kidney (hazard quotient),0.003185156573825
IL,17131,16434,Total Kidney (hazard quotient),0.003204909152134
IL,17133,32957,Total Kidney (hazard quotient),0.006112635581343
IL,17135,30104,Total Kidney (hazard quotient),0.003703957593328
IL,17137,35547,Total Kidney (hazard quotient),0.004053677833142
IL,17139,14846,Total Kidney (hazard quotient),0.004170917363769
IL,17141,53497,Total Kidney (hazard quotient),0.006316570322228
IL,17143,186493,Total Kidney (hazard quotient),0.010042579344573
IL,17145,22350,Total Kidney (hazard quotient),0.003803654882618
IL,17147,16729,Total Kidney (hazard quotient),0.00352301550598
IL,17149,16430,Total Kidney (hazard quotient),0.002889082333992
IL,17151,4470,Total Kidney (hazard quotient),0.002649247219253
IL,17153,6161,Total Kidney (hazard quotient),0.002822244746594
IL,17155,6006,Total Kidney (hazard quotient),0.005095434574802
IL,17157,33476,Total Kidney (hazard quotient),0.003917104067615
IL,17159,16233,Total Kidney (hazard quotient),0.004169236288846
IL,17161,147546,Total Kidney (hazard quotient),0.013661780811366
IL,17163,270056,Total Kidney (hazard quotient),0.009056887780869
IL,17165,24913,Total Kidney (hazard quotient),0.003683611793371
IL,17167,197465,Total Kidney (hazard quotient),0.005364258839373
IL,17169,7544,Total Kidney (hazard quotient),0.002994749166212
IL,17171,5355,Total Kidney (hazard quotient),0.003327006919403
IL,17173,22363,Total Kidney (hazard quotient),0.003458427341323
IL,17175,5994,Total Kidney (hazard quotient),0.003584109161363
IL,17177,47711,Total Kidney (hazard quotient),0.005433158685217
IL,17179,135394,Total Kidney (hazard quotient),0.006819761332983
IL,17181,17808,Total Kidney (hazard quotient),0.003393445412433
IL,17183,81611,Total Kidney (hazard quotient),0.005985678056826
IL,17185,11947,Total Kidney (hazard quotient),0.004848658308224
IL,17187,17707,Total Kidney (hazard quotient),0.003111579883131
IL,17189,14716,Total Kidney (hazard quotient),0.003727059223833
IL,17191,16760,Total Kidney (hazard quotient),0.003662240879404
IL,17193,14665,Total Kidney (hazard quotient),0.003973303210047
IL,17195,58498,Total Kidney (hazard quotient),0.007309023839464
IL,17197,677557,Total Kidney (hazard quotient),0.015434534142519
IL,17199,66357,Total Kidney (hazard quotient),0.004010575211227
IL,17201,295265,Total Kidney (hazard quotient),0.018271822900651
IL,17203,38664,Total Kidney (hazard quotient),0.004487226537613
IN,18001,34387,Total Kidney (hazard quotient),0.006574040498631
IN,18003,355315,Total Kidney (hazard quotient),0.013709269456691
IN,18005,76794,Total Kidney (hazard quotient),0.012815082597962
IN,18007,8854,Total Kidney (hazard quotient),0.00420268599729
IN,18009,12766,Total Kidney (hazard quotient),0.006802595745447
IN,18011,56640,Total Kidney (hazard quotient),0.006878569904208
IN,18013,15242,Total Kidney (hazard quotient),0.00530064367214
